Date,Open,High,Low,Close,Volume,Mean
2021-03-24 23:59:59.999,0.05352781,0.05649402,0.05124163,0.05170175,934537959.36,0.053867825
2021-03-25 23:59:59.999,0.05169855,0.05240657,0.04969711,0.05144848,1084214115.77,0.05105184
2021-03-26 23:59:59.999,0.05143346,0.05402847,0.05133141,0.05395158,776280028.32,0.05267994
2021-03-27 23:59:59.999,0.05394031,0.05543456,0.05352778,0.05437709,753844053.09,0.054481169999999995
2021-03-28 23:59:59.999,0.05438084,0.054752,0.05301326,0.05369841,460472974.89,0.05388263
2021-03-29 23:59:59.999,0.05367808,0.05465075,0.05317507,0.05405164,537919139.77,0.053912909999999994
2021-03-30 23:59:59.999,0.05405172,0.05543422,0.05369696,0.05390039,728906171.1,0.05456559
2021-03-31 23:59:59.999,0.05390236,0.05446842,0.05226941,0.05365728,653389282.39,0.053368915
2021-04-01 23:59:59.999,0.05365465,0.07011052,0.05364425,0.06198606,5816046821.92,0.06187738499999999
2021-04-02 23:59:59.999,0.06196777,0.06224853,0.0573333,0.05766378,2166925111.22,0.059790915
2021-04-03 23:59:59.999,0.05765847,0.05948359,0.0558036,0.0558036,1136931402.6,0.057643595000000006
2021-04-04 23:59:59.999,0.05577593,0.05810663,0.05529456,0.0574037,938035097.27,0.056700595
2021-04-05 23:59:59.999,0.05741092,0.06015349,0.05643507,0.05969593,1513832720.72,0.05829428
2021-04-06 23:59:59.999,0.05968941,0.06504996,0.05809422,0.06445823,2608613911.65,0.06157209
2021-04-07 23:59:59.999,0.06445441,0.06729936,0.05764144,0.05902847,2857060848.56,0.0624704
2021-04-08 23:59:59.999,0.05903561,0.06174546,0.05881733,0.06146385,1055257541.48,0.060281395
2021-04-09 23:59:59.999,0.06146255,0.06390983,0.06029608,0.06168375,1060465773.63,0.062102955
2021-04-10 23:59:59.999,0.06159123,0.06506835,0.06081843,0.06384492,1369793117.99,0.06294339
2021-04-11 23:59:59.999,0.06374934,0.07924303,0.06320268,0.07464893,6646627317.4,0.071222855
2021-04-12 23:59:59.999,0.07454443,0.07498611,0.0688887,0.07076687,2687720380.26,0.071937405
2021-04-13 23:59:59.999,0.07067774,0.09518119,0.07067774,0.09344469,7176815089.52,0.08292946500000001
2021-04-14 23:59:59.999,0.09425563,0.14250981,0.09245176,0.12151736,20977679327.31,0.11748078499999999
2021-04-15 23:59:59.999,0.12116701,0.18732627,0.12073597,0.18220744,17916620386.03,0.15403112
2021-04-16 23:59:59.999,0.18158731,0.43770007,0.18048803,0.36587002,69410680685.37,0.30909405
2021-04-17 23:59:59.999,0.36609822,0.37445468,0.23652374,0.28417344,31413404067.17,0.30548921
2021-04-18 23:59:59.999,0.28510492,0.34991834,0.24644026,0.32047533,23464350388.44,0.2981793
2021-04-19 23:59:59.999,0.32046625,0.4317513,0.30907954,0.40731778,30641432779.46,0.37041542
2021-04-20 23:59:59.999,0.40843477,0.42234665,0.2716178,0.31949967,28130646190.71,0.346982225
2021-04-21 23:59:59.999,0.31695281,0.34696557,0.29703581,0.30692451,12723463706.29,0.32200069
2021-04-22 23:59:59.999,0.30599035,0.3087565,0.25627603,0.26096732,11879823706.26,0.282516265
2021-04-23 23:59:59.999,0.26102259,0.26837765,0.1636686,0.24850933,16165566164.21,0.216023125
2021-04-24 23:59:59.999,0.24954419,0.28938986,0.22989127,0.27021226,11057578567.93,0.259640565
2021-04-25 23:59:59.999,0.2697894,0.28877098,0.22630098,0.25111084,6849914674.94,0.25753598
2021-04-26 23:59:59.999,0.25124009,0.28045173,0.24802595,0.27067449,5118886527.26,0.26423884
2021-04-27 23:59:59.999,0.27142657,0.27962881,0.26492827,0.2721883,3590611310.37,0.27227854
2021-04-28 23:59:59.999,0.27227263,0.34466233,0.25623111,0.32368163,14464343767.19,0.30044672
2021-04-29 23:59:59.999,0.32323237,0.32388057,0.29690443,0.30516938,5027354503.11,0.31039249999999996
2021-04-30 23:59:59.999,0.30470232,0.33975655,0.30298088,0.33756111,5290390981.78,0.32136871499999997
2021-05-01 23:59:59.999,0.33755868,0.39713547,0.32829023,0.39298743,10123343702.53,0.36271285
2021-05-02 23:59:59.999,0.39108719,0.40002878,0.36487366,0.3760461,8040406917.81,0.38245122
2021-05-03 23:59:59.999,0.37363145,0.44556693,0.37363145,0.44170671,10526649977.7,0.40959919
2021-05-04 23:59:59.999,0.44027394,0.60599787,0.40079964,0.54133438,38238126181.09,0.5033987550000001
2021-05-05 23:59:59.999,0.53735514,0.69526219,0.5238221,0.65763288,42525098292.37,0.609542145
2021-05-06 23:59:59.999,0.65284241,0.66361576,0.54510206,0.58080387,18989900290.93,0.60435891
2021-05-07 23:59:59.999,0.5811097,0.73197154,0.52017412,0.68477698,28615083656.92,0.62607283
2021-05-08 23:59:59.999,0.68780147,0.7375666,0.60816772,0.63643918,25555125134.82,0.67286716
2021-05-09 23:59:59.999,0.63582032,0.69762489,0.42570568,0.57007049,46138063928.31,0.561665285
2021-05-10 23:59:59.999,0.56968708,0.56968708,0.42129132,0.44996367,16514521828.47,0.4954892
2021-05-11 23:59:59.999,0.45048767,0.54665073,0.44503421,0.49523086,14566975476.18,0.49584247
2021-05-12 23:59:59.999,0.49374215,0.51997503,0.38537602,0.38537602,8621337859.47,0.45267552499999997
2021-05-13 23:59:59.999,0.39217599,0.51946095,0.35717463,0.49037394,18663174069.39,0.43831779000000004
2021-05-14 23:59:59.999,0.48707005,0.58968988,0.46462199,0.55960438,20466177001.95,0.527155935
2021-05-15 23:59:59.999,0.55966842,0.56267582,0.49129942,0.50797205,9836892944.13,0.52698762
2021-05-16 23:59:59.999,0.50790986,0.54814535,0.45102325,0.51489521,9541552063.81,0.4995843
2021-05-17 23:59:59.999,0.51341305,0.51522146,0.45855106,0.48789165,7330830503.76,0.48688626
2021-05-18 23:59:59.999,0.48695351,0.51559882,0.47038424,0.47611501,4802902841.11,0.49299153
2021-05-19 23:59:59.999,0.47643534,0.68473451,0.21826701,0.33312345,15072620945.6,0.45150076
2021-05-20 23:59:59.999,0.3302522,0.43319208,0.29625272,0.40019368,12415484459.76,0.3647224
2021-05-21 23:59:59.999,0.39812371,0.41197455,0.31476616,0.35938192,7452862202.61,0.36337035500000003
2021-05-22 23:59:59.999,0.35871667,0.36051699,0.31816884,0.34237123,5243222352.1,0.339342915
2021-05-23 23:59:59.999,0.34252179,0.35086283,0.24943722,0.30807063,7143545370.99,0.300150025
2021-05-24 23:59:59.999,0.30671532,0.37148511,0.29629074,0.36616223,6821088755.11,0.333887925
2021-05-25 23:59:59.999,0.36604128,0.38001017,0.32349721,0.34630195,5544552739.46,0.35175369
2021-05-26 23:59:59.999,0.34639616,0.36591973,0.33885732,0.35369307,3355793259.87,0.352388525
2021-05-27 23:59:59.999,0.35346291,0.35346291,0.32814405,0.33294531,2485942308.87,0.34080348000000005
2021-05-28 23:59:59.999,0.33365093,0.34787881,0.30151795,0.31120487,3289455639.59,0.32469837999999995
