Date,Open,High,Low,Close,Volume,Mean
2022-05-27 23:59:59.999,29251.14086372044,29346.94302479706,28326.6136487276,28627.574853158603,36582005748.16,28836.77833676233
2022-05-28 23:59:59.999,28842.10384461052,29135.918257859845,28554.566019387643,29023.488039265318,19252320707.98,28845.242138623744
2022-05-29 23:59:59.999,29019.867414131473,29498.008838957343,28841.1064887385,29445.957623920815,18093886409.16,29169.55766384792
2022-05-30 23:59:59.999,29443.365710983147,31949.631618311843,29303.57163307404,31726.390685865343,39277993273.94,30626.601625692943
2022-05-31 23:59:59.999,31723.865101541804,32249.8639341789,31286.154345562893,31792.30994327541,33538210634.3,31768.009139870897
2022-06-01 23:59:59.999,31792.553808712884,31957.28431704381,29501.58852322552,29799.07971351946,41135817340.95,30729.436420134665
2022-06-02 23:59:59.999,29794.890079780234,30604.734858675947,29652.704983348918,30467.487741434237,29083562061.06,30128.71992101243
2022-06-03 23:59:59.999,30467.806839606732,30633.0344757636,29375.68930208833,29704.39135706927,26175547451.56,30004.361888925967
2022-06-04 23:59:59.999,29706.13957253697,29930.56394690468,29500.006349806423,29832.91422532441,16588370958.43,29715.28514835555
2022-06-05 23:59:59.999,29835.118131770243,30117.743447499455,29574.44953148884,29906.66174779145,17264085440.89,29846.09648949415
2022-06-06 23:59:59.999,29910.283723596356,31693.290111480805,29894.187330177796,31370.67194769253,31947336828.66,30793.7387208293
2022-06-07 23:59:59.999,31371.741259994265,31489.68325235748,29311.683556257496,31155.478701849763,40770974039.33,30400.68340430749
2022-06-08 23:59:59.999,31151.47989466442,31253.690860741604,29944.403480882345,30214.356242025027,30242059107.41,30599.047170811973
2022-06-09 23:59:59.999,30215.278974580273,30609.310488057887,30020.264843224537,30111.99792242348,21692004719.49,30314.78766564121
2022-06-10 23:59:59.999,30110.329519902793,30245.80862377711,28978.147053164477,29083.80472095406,29867476526.98,29611.977838470793
2022-06-11 23:59:59.999,29084.666534527954,29401.916296204832,28236.21191690781,28360.81135854195,27246574438.64,28819.06410655632
2022-06-12 23:59:59.999,28373.514252249453,28502.685070937976,26762.649037903913,26762.649037903913,34163220273.81,27632.667054420945
2022-06-13 23:59:59.999,26737.577660148556,26795.589817594573,22141.257540705854,22487.387925845906,68204556439.95,24468.42367915021
2022-06-14 23:59:59.999,22487.98717509208,23018.95076541317,20950.818279717838,22206.79279005828,50913575242.48,21984.884522565502
2022-06-15 23:59:59.999,22196.730183479227,22642.672354628117,20178.376040590578,22572.839823190214,54912007015.02,21410.524197609346
2022-06-16 23:59:59.999,22576.30534618698,22868.921135556324,20265.225711910054,20381.651212902376,31183975653.76,21567.07342373319
2022-06-17 23:59:59.999,20385.718710143447,21243.312042088248,20326.518564526363,20471.48189249138,27132421513.81,20784.915303307305
2022-06-18 23:59:59.999,20473.424978931507,20736.04106091547,17708.62371258959,19017.64235502154,42009436760.13,19222.332386752532
2022-06-19 23:59:59.999,19010.902084120167,20683.821565938004,18067.151918689964,20553.271821747236,35329942624.94,19375.486742313984
2022-06-20 23:59:59.999,20553.37025443907,20913.32190242419,19689.169511010365,20599.537964795574,30818458597.14,20301.24570671728
2022-06-21 23:59:59.999,20594.29483720139,21620.628520289953,20415.061882275015,20710.59710173896,28970212744.12,21017.845201282486
2022-06-22 23:59:59.999,20719.413927210015,20835.7503482133,19848.078667628237,19987.029049379726,28574793477.85,20341.914507920766
2022-06-23 23:59:59.999,19986.60710158103,21135.762237054718,19950.11622522559,21085.877161242155,26188097172.81,20542.939231140153
2022-06-24 23:59:59.999,21084.648061790565,21472.917912877045,20777.51158032888,21231.65577144455,24957784918.21,21125.214746602964
2022-06-25 23:59:59.999,21233.60987142278,21520.914637649694,20964.585007603713,21502.338688026244,18372538715.34,21242.749822626705
2022-06-26 23:59:59.999,21496.494739785347,21783.724765832852,21016.268806192104,21027.29530880669,18027170496.51,21399.996786012478
2022-06-27 23:59:59.999,21028.238226728357,21478.089363806357,20620.198507384866,20735.4779474249,20965695707.02,21049.14393559561
2022-06-28 23:59:59.999,20731.544346385122,21164.424097254392,20228.81157923465,20280.635650145767,21381535160.78,20696.61783824452
2022-06-29 23:59:59.999,20281.16946117985,20364.156096733765,19937.791078366947,20104.023177781735,23552740327.93,20150.973587550354
2022-06-30 23:59:59.999,20108.312337630447,20141.160360999285,18729.656227933654,19784.72649462487,26267239923.25,19435.40829446647
2022-07-01 23:59:59.999,19820.4704741998,20632.67126128102,19073.70840475144,19269.366685909754,30767551158.55,19853.18983301623
2022-07-02 23:59:59.999,19274.836282974753,19371.747657421627,19027.081355102553,19242.255580240962,18100418739.96,19199.41450626209
2022-07-03 23:59:59.999,19242.094762817593,19558.268865803522,18966.9506341661,19297.07608279282,16390821947.43,19262.60974998481
2022-07-04 23:59:59.999,19297.314185582756,20258.74720981727,19063.06619536857,20231.26151180262,21594638208.11,19660.906702592918
2022-07-05 23:59:59.999,20225.353436423593,20635.467741024517,19341.2331538775,20190.11466952338,26715546990.31,19988.35044745101
2022-07-06 23:59:59.999,20194.61949892409,20595.5296078308,19823.511202801477,20548.245871969462,24598943708.23,20209.520405316136
2022-07-07 23:59:59.999,20547.81424115234,21771.816553089335,20296.10312229111,21637.587750243652,25814972520.24,21033.95983769022
2022-07-08 23:59:59.999,21637.15505158262,22314.94053740856,21257.453547475034,21731.116583397274,49899834488.21,21786.197042441796
2022-07-09 23:59:59.999,21716.82858548147,21877.13932171291,21445.956235320387,21592.206074330286,29641127858.06,21661.54777851665
2022-07-10 23:59:59.999,21591.080802162654,21591.080802162654,20727.123494757994,20860.449393062256,28688807249.03,21159.102148460326
2022-07-11 23:59:59.999,20856.35296768496,20856.35296768496,19924.53979689857,19970.55659323297,24150249024.63,20390.446382291768
2022-07-12 23:59:59.999,19970.475022939816,20043.445406663748,19308.53061690194,19323.914856106,25810220017.7,19675.988011782843
2022-07-13 23:59:59.999,19325.972724650128,20223.05264789267,18999.953131778995,20212.073498093006,33042430345.48,19611.502889835832
2022-07-14 23:59:59.999,20211.465955545355,20789.893672194154,19689.258743333994,20569.920061528435,31158743333.4,20239.576207764076
2022-07-15 23:59:59.999,20573.156297917543,21138.243327044824,20396.999134385405,20836.32864452433,25905575358.62,20767.621230715115
2022-07-16 23:59:59.999,20834.10412942899,21514.403330219422,20518.898781973472,21190.315667621857,24302954056.04,21016.651056096445
2022-07-17 23:59:59.999,21195.041213834647,21600.640119359858,20778.17987522355,20779.344539850914,22927802082.64,21189.409997291703
2022-07-18 23:59:59.999,20781.911503996675,22633.03343622373,20781.911503996675,22485.68925217611,39974475561.94,21707.472470110202
2022-07-19 23:59:59.999,22467.85009614443,23666.962253708287,21683.406376392304,23389.43284647952,48765202697.15,22675.184315050297
2022-07-20 23:59:59.999,23393.192011630057,24196.81921397772,23009.94976320096,23231.731965117207,42932549127.33,23603.38448858934
2022-07-21 23:59:59.999,23233.20197091283,23388.322172163498,22431.149394530777,23164.62875470473,33631012203.97,22909.73578334714
2022-07-22 23:59:59.999,23163.75206257678,23671.928528423792,22603.415100676466,22714.979148228704,31421555645.94,23137.67181455013
2022-07-23 23:59:59.999,22706.983427210867,22977.21100155044,22002.91061482952,22465.477627424836,24021799168.58,22490.06080818998
2022-07-24 23:59:59.999,22465.509266066096,22974.002672175862,22306.840180484956,22609.164770669046,23565495302.99,22640.42142633041
2022-07-25 23:59:59.999,22607.155546771657,22649.12136656825,21361.64345454413,21361.700521903997,35574561406.16,22005.38241055619
2022-07-26 23:59:59.999,21361.12187130348,21361.12187130348,20776.81608248064,21239.754379825084,28624673855.33,21068.968976892058
2022-07-27 23:59:59.999,21244.16955918891,22986.529403004854,21070.8061258165,22930.548445700042,31758955233.31,22028.667764410675
2022-07-28 23:59:59.999,22933.641248968772,24110.469919684925,22722.265123275796,23843.88620773817,40212386157.74,23416.36752148036
2022-07-29 23:59:59.999,23845.212373894152,24294.78645683116,23481.173139669118,23804.633234567213,35887249745.78,23887.97979825014
2022-07-30 23:59:59.999,23796.81861062155,24572.579421746883,23580.508484479444,23656.207025584175,28148218300.58,24076.543953113163
2022-07-31 23:59:59.999,23652.069662121907,24121.64257825973,23275.702500450712,23336.895604984285,23553591896.25,23698.67253935522
2022-08-01 23:59:59.999,23336.71805186043,23464.78627722442,22890.796021169328,23314.199432537094,25849159140.74,23177.791149196873
2022-08-02 23:59:59.999,23308.43417279304,23415.04132917102,22710.083979637155,22978.116592947506,28389250717.43,23062.562654404086
2022-08-03 23:59:59.999,22981.302705754573,23578.65044450395,22747.836440439187,22846.50705797548,26288169966.18,23163.24344247157
2022-08-04 23:59:59.999,22848.214384500436,23198.01010723992,22485.700655571534,22630.956732133352,25120229769.19,22841.855381405727
2022-08-05 23:59:59.999,22626.833391275144,23422.827696113807,22612.178514574123,23289.314277414138,28881249043.31,23017.503105343967
2022-08-06 23:59:59.999,23291.42406079369,23326.561622217032,22961.278967129132,22961.278967129132,15978259884.75,23143.92029467308
2022-08-07 23:59:59.999,22963.506243621858,23359.00907631459,22894.556235250388,23175.89084908056,15886817042.79,23126.78265578249
2022-08-08 23:59:59.999,23179.527049985405,24203.6888656304,23176.547253281602,23809.487114518823,28575544847.49,23690.118059456
2022-08-09 23:59:59.999,23811.483521591905,23898.615369544197,22981.999927379937,23164.317986281327,23555719218.86,23440.30764846207
2022-08-10 23:59:59.999,23162.89884942404,24127.414416091215,22771.520469828967,23947.643425349972,32837431721.55,23449.467442960093
2022-08-11 23:59:59.999,23948.34612720597,24822.62968261603,23900.996865780264,23957.530194268213,37127036580.1,24361.813274198146
2022-08-12 23:59:59.999,23957.20306053137,24412.566105595215,23657.265304318324,24402.818505755808,27265804687.74,24034.91570495677
2022-08-13 23:59:59.999,24402.18747061798,24860.050358193625,24346.114712721206,24424.06783115068,22987346288.83,24603.082535457415
2022-08-14 23:59:59.999,24429.05743708156,24974.914208849306,24206.259772394627,24319.333922599963,22994133555.22,24590.586990621967
2022-08-15 23:59:59.999,24318.31548303852,25135.590396068576,23839.77497510362,24136.972424664084,35123501684.8,24487.6826855861
2022-08-16 23:59:59.999,24126.136482577618,24228.415611524542,23733.499329500355,23883.290546734555,27753685645.65,23980.957470512447
2022-08-17 23:59:59.999,23881.315512357407,24407.0579067141,23243.3544559916,23335.99822236052,30931623076.08,23825.20618135285
2022-08-18 23:59:59.999,23341.038978010583,23563.831593730618,23177.602469968748,23212.739077042832,23747613147.14,23370.717031849683
2022-08-19 23:59:59.999,23213.31324159989,23213.31324159989,20868.84743863899,20877.553692219353,40509610259.78,22041.080340119443
2022-08-20 23:59:59.999,20872.842173501398,21350.806299165055,20856.731335579087,21166.060396104986,27595671000.41,21103.76881737207
2022-08-21 23:59:59.999,21160.392783176445,21668.84590773835,21103.196808425557,21534.121230814173,23102307723.19,21386.021358081955
2022-08-22 23:59:59.999,21531.46384880662,21531.46384880662,20939.18417270787,21398.9083503016,31666498757.58,21235.324010757246
2022-08-23 23:59:59.999,21401.045669959727,21646.203761836543,20955.138156081837,21528.08737168398,31878280659.1,21300.670958959192
2022-08-24 23:59:59.999,21526.455593085484,21783.07572274634,21195.006694910768,21395.02007149252,31962253368.02,21489.041208828552
2022-08-25 23:59:59.999,21395.458389989148,21789.636836285154,21362.441259908275,21600.905141669937,31028679593.0,21576.039048096714
2022-08-26 23:59:59.999,21596.085314556974,21804.908008099064,20199.48338389128,20260.018649424077,42326789563.56,21002.19569599517
2022-08-27 23:59:59.999,20262.480311022402,20340.774563673953,19890.523328250318,20041.73845305508,30116729775.56,20115.648945962137
2022-08-28 23:59:59.999,20041.03480395418,20139.05423328289,19616.814984443863,19616.814984443863,24366810590.82,19877.934608863376
2022-08-29 23:59:59.999,19615.153362859797,20357.463233457594,19600.785034825636,20297.994635306477,32637854077.72,19979.124134141617
2022-08-30 23:59:59.999,20298.61208082999,20542.644969647983,19617.64095004422,19796.80940241047,34483360282.77,20080.142959846104
2022-08-31 23:59:59.999,19799.581315787203,20420.990420175203,19799.581315787203,20049.76318937261,33225232872.06,20110.285867981205
2022-09-01 23:59:59.999,20050.498669841865,20198.391198499645,19653.968458882307,20127.140269430896,30182031009.86,19926.179828690976
2022-09-02 23:59:59.999,20126.072780901522,20401.56763327601,19814.766048983613,19969.771177460185,29123998927.55,20108.16684112981
2022-09-03 23:59:59.999,19969.718346916892,20037.010648596926,19698.35519233295,19832.08772933853,23613051457.08,19867.68292046494
2022-09-04 23:59:59.999,19832.47129556646,19999.689645047867,19636.81657365489,19986.713839219963,25245861651.62,19818.25310935138
2022-09-05 23:59:59.999,19988.789818433175,20031.160251574245,19673.04733875358,19812.37147875423,28813460025.44,19852.103795163912
2022-09-06 23:59:59.999,19817.724065572373,20155.268716860086,18800.171655066068,18837.66771237502,43403978910.41,19477.720185963077
2022-09-07 23:59:59.999,18837.683320773453,19427.172670784956,18644.467227058507,19290.32387359376,35239757133.88,19035.81994892173
2022-09-08 23:59:59.999,19289.940569121,19417.35159322524,19076.714523463485,19329.834933426577,32194477849.95,19247.033058344365
