Date,Open,High,Low,Close,Volume,Mean
2021-05-31 23:59:59.999,2387.19847424,2715.85501639,2279.50522543,2714.94534372,31007383150.37,2497.68012091
2021-06-01 23:59:59.999,2707.56059635,2739.73760667,2531.16064064,2633.51841662,27363223089.54,2635.449123655
2021-06-02 23:59:59.999,2634.45599562,2801.39239636,2555.40148136,2706.12497095,27723267358.58,2678.39693886
2021-06-03 23:59:59.999,2708.37614098,2891.254971,2667.68422137,2855.12653096,30038207401.87,2779.4695961850002
2021-06-04 23:59:59.999,2857.16561644,2857.16561644,2562.63738515,2688.19499931,34173841610.91,2709.901500795
2021-06-05 23:59:59.999,2691.61950569,2817.48490411,2558.23370309,2630.57680077,30496672724.27,2687.8593036
2021-06-06 23:59:59.999,2629.74870279,2743.44109197,2616.16239542,2715.09266119,25311639413.72,2679.801743695
2021-06-07 23:59:59.999,2713.04739387,2845.18501945,2583.99521905,2590.26330395,30600111276.75,2714.5901192499996
2021-06-08 23:59:59.999,2594.60234984,2620.8462685,2315.5465788,2517.43862412,41909736777.66,2468.19642365
2021-06-09 23:59:59.999,2510.19919208,2625.07067357,2412.19780237,2608.26698585,36075832186.41,2518.63423797
2021-06-10 23:59:59.999,2611.14265155,2619.95779308,2435.40156701,2471.51867508,28753626390.06,2527.679680045
2021-06-11 23:59:59.999,2472.85883593,2495.41470549,2326.86958552,2353.76868661,24832564195.39,2411.142145505
2021-06-12 23:59:59.999,2354.75221787,2447.22786812,2265.75800259,2372.48445358,25724364409.83,2356.492935355
2021-06-13 23:59:59.999,2372.69009569,2547.36790994,2312.64016947,2508.39163246,27092945369.98,2430.0040397049997
2021-06-14 23:59:59.999,2508.77046164,2606.43292939,2469.38814386,2537.8911584,26964576331.1,2537.910536625
2021-06-15 23:59:59.999,2587.76279174,2639.2292435,2515.15306818,2610.93672749,29005279218.65,2577.1911558399997
2021-06-16 23:59:59.999,2544.86481635,2554.62882845,2354.35054343,2367.6634963,24101926180.22,2454.48968594
2021-06-17 23:59:59.999,2367.3065181,2457.17548975,2312.30147692,2372.00202359,21871633186.2,2384.7384833349997
2021-06-18 23:59:59.999,2374.58702943,2377.19517526,2147.30824917,2231.73314201,22752818387.52,2262.251712215
2021-06-19 23:59:59.999,2235.15918242,2278.41493026,2168.88499272,2178.49913873,18765854895.91,2223.64996149
2021-06-20 23:59:59.999,2171.33797181,2275.38275356,2049.96255307,2246.36453295,22535930423.06,2162.672653315
2021-06-21 23:59:59.999,2245.31786886,2259.46405052,1867.18544305,1888.44749682,33745173824.91,2063.324746785
2021-06-22 23:59:59.999,1886.66763512,1993.15982243,1707.60059497,1874.95002135,35547251725.26,1850.3802087
2021-06-23 23:59:59.999,1878.62503409,2043.53044333,1827.57148248,1989.73627073,28408659206.49,1935.550962905
2021-06-24 23:59:59.999,1968.95742293,2032.33938945,1887.43204576,1988.45627579,20272845769.47,1959.885717605
2021-06-25 23:59:59.999,1989.21578936,2017.75946419,1794.40042371,1813.21723241,22774334997.86,1906.0799439500001
2021-06-26 23:59:59.999,1810.88425347,1850.17977935,1719.55946366,1829.23921725,20637542360.58,1784.869621505
2021-06-27 23:59:59.999,1830.99691808,1979.95812503,1811.24586446,1978.89466209,19885474742.15,1895.601994745
2021-06-28 23:59:59.999,1981.38644305,2139.80537656,1963.61552578,2079.65743586,25514602840.62,2051.71045117
2021-06-29 23:59:59.999,2083.44871649,2242.23885931,2076.24016067,2160.76835244,24815124419.32,2159.23950999
2021-06-30 23:59:59.999,2164.21630987,2282.98896861,2090.76073113,2274.54771264,25828056267.87,2186.8748498699997
2021-07-01 23:59:59.999,2274.39751758,2274.39751758,2081.08095795,2113.60552345,29061701792.69,2177.7392377650003
2021-07-02 23:59:59.999,2109.89267696,2155.59649592,2021.82480782,2150.04036404,31796212553.95,2088.71065187
2021-07-03 23:59:59.999,2150.83502542,2237.56715505,2117.59001348,2226.11428196,17433361640.79,2177.5785842650002
2021-07-04 23:59:59.999,2226.55038208,2384.28685703,2190.83770349,2321.72411157,18787107473.09,2287.56228026
2021-07-05 23:59:59.999,2321.92283563,2321.92283563,2163.04139391,2198.58246387,20103794829.49,2242.48211477
2021-07-06 23:59:59.999,2197.91938531,2346.29487431,2197.91938531,2324.67944917,20891861314.44,2272.10712981
2021-07-07 23:59:59.999,2323.20844884,2403.77348652,2298.02688989,2315.16197531,22398345285.1,2350.9001882049997
2021-07-08 23:59:59.999,2317.94916462,2324.00692952,2089.41422712,2120.02634294,23188123688.61,2206.71057832
2021-07-09 23:59:59.999,2115.57407151,2185.37628813,2051.06654833,2146.69232351,23029574602.03,2118.22141823
2021-07-10 23:59:59.999,2146.99967254,2190.12412582,2081.92355699,2111.40345618,17581542471.47,2136.023841405
2021-07-11 23:59:59.999,2110.87575727,2172.65339114,2083.8036629,2139.66474161,14705386137.51,2128.22852702
2021-07-12 23:59:59.999,2140.5069214,2167.71008593,2011.01886591,2036.72101006,17768129077.0,2089.3644759199997
2021-07-13 23:59:59.999,2034.09837415,2040.6936491,1922.57787009,1940.08396596,16621628658.11,1981.6357595949999
2021-07-14 23:59:59.999,1941.16779403,2015.10738905,1869.22312649,1994.33133747,17342819679.14,1942.16525777
2021-07-15 23:59:59.999,1994.71205332,2037.74260161,1883.27216311,1911.17561568,15688092552.34,1960.50738236
2021-07-16 23:59:59.999,1916.59839927,1959.69632466,1853.59029665,1880.38298492,14884569146.97,1906.643310655
2021-07-17 23:59:59.999,1876.8813907,1917.59786075,1855.59084781,1898.82521323,13364282075.86,1886.59435428
2021-07-18 23:59:59.999,1900.19436355,1988.33647322,1883.01259139,1895.5521368,13791868728.03,1935.674532305
2021-07-19 23:59:59.999,1893.05362407,1916.11804642,1807.90987918,1817.29665658,14157735481.02,1862.0139628
2021-07-20 23:59:59.999,1819.08199934,1836.99802515,1722.05078095,1787.51071384,17368597636.35,1779.52440305
2021-07-21 23:59:59.999,1786.2762751,2025.68042913,1759.02326113,1990.97088199,21253359756.19,1892.3518451300001
2021-07-22 23:59:59.999,1994.82283397,2044.11650768,1954.29788114,2025.20278418,17495480331.39,1999.20719441
2021-07-23 23:59:59.999,2025.10570592,2129.44114558,2000.43629475,2124.77667106,16200392492.01,2064.9387201649997
2021-07-24 23:59:59.999,2123.96121342,2197.64953352,2107.32354476,2189.21874674,16057446600.95,2152.48653914
2021-07-25 23:59:59.999,2187.14542242,2194.43819616,2108.82985924,2191.37373048,14566483636.23,2151.6340277
2021-07-26 23:59:59.999,2191.30988759,2428.81724775,2177.32949385,2233.36662352,29614324232.79,2303.0733708
2021-07-27 23:59:59.999,2230.1970236,2316.95017117,2154.73128113,2298.33346431,23067480378.3,2235.8407261499997
2021-07-28 23:59:59.999,2302.0813122,2341.77775771,2250.91394356,2296.54549893,18991302378.06,2296.345850635
2021-07-29 23:59:59.999,2299.01190053,2396.45189118,2273.40483323,2380.95675344,16313373112.54,2334.9283622049998
2021-07-30 23:59:59.999,2382.54525385,2469.70477436,2322.33705205,2466.96151071,20212848934.21,2396.020913205
2021-07-31 23:59:59.999,2461.57571887,2551.16108426,2423.8160568,2536.21003475,18001710282.76,2487.48857053
2021-08-01 23:59:59.999,2530.46279155,2695.42949418,2520.93198915,2561.85215266,22697987055.17,2608.180741665
2021-08-02 23:59:59.999,2557.77475474,2665.73092174,2511.37517826,2610.15342227,22162754104.05,2588.5530500000004
2021-08-03 23:59:59.999,2609.41297501,2630.314227,2449.35353558,2502.3495771,22696753413.21,2539.83388129
2021-08-04 23:59:59.999,2508.54483385,2764.44359605,2463.46941907,2724.61989291,25038698172.55,2613.9565075600003
2021-08-05 23:59:59.999,2725.66963172,2840.43074788,2540.68406122,2827.32894604,31057928075.39,2690.55740455
2021-08-06 23:59:59.999,2827.50348587,2944.90335247,2727.79266115,2890.9417282,26528577879.24,2836.34800681
2021-08-07 23:59:59.999,2891.70746867,3170.22972729,2868.53555402,3157.23877128,33081467129.21,3019.3826406549997
2021-08-08 23:59:59.999,3161.23277909,3184.60397147,2951.7472268,3013.73275583,28433638007.93,3068.175599135
2021-08-09 23:59:59.999,3012.88571067,3185.70118746,2900.92591696,3167.85622304,31983260935.98,3043.31355221
2021-08-10 23:59:59.999,3163.0500306,3228.94069428,3059.22898754,3141.69117023,27605221709.56,3144.08484091
2021-08-11 23:59:59.999,3142.83037024,3269.20950871,3122.91645832,3164.24504575,26729035052.24,3196.0629835150003
2021-08-12 23:59:59.999,3164.17580762,3236.31471288,2984.16708586,3043.41434022,25403699845.38,3110.24089937
2021-08-13 23:59:59.999,3049.00116338,3324.67161804,3037.67596399,3322.21175551,23868866253.74,3181.173791015
2021-08-14 23:59:59.999,3322.76269594,3329.28089123,3214.51977669,3265.44335714,19860862132.76,3271.9003339600004
2021-08-15 23:59:59.999,3266.27605214,3320.0841259,3117.79164698,3310.50417134,22166205051.3,3218.93788644
2021-08-16 23:59:59.999,3309.42207261,3333.99493341,3139.77854262,3156.50942728,23080039948.94,3236.886738015
2021-08-17 23:59:59.999,3149.38036774,3288.81268799,2996.46822135,3014.84603892,25509056744.81,3142.64045467
2021-08-18 23:59:59.999,3011.96372132,3124.97605596,2959.0284301,3020.08992003,21539248425.07,3042.00224303
2021-08-19 23:59:59.999,3019.12694353,3184.43564681,2963.1502544,3182.70222539,19546290359.87,3073.792950605
2021-08-20 23:59:59.999,3182.1625608,3298.24662256,3178.10371046,3286.93532606,20885619827.66,3238.17516651
2021-08-21 23:59:59.999,3286.93172388,3307.35161904,3209.86612221,3226.08393694,18113977628.12,3258.6088706250002
2021-08-22 23:59:59.999,3226.22734293,3272.73320687,3142.00715501,3242.11555659,15983278460.34,3207.37018094
2021-08-23 23:59:59.999,3241.3575434,3373.38425973,3235.85131662,3319.25727377,20511110509.2,3304.617788175
2021-08-24 23:59:59.999,3324.85545576,3358.68831957,3154.12131888,3172.45639017,20131028905.81,3256.404819225
2021-08-25 23:59:59.999,3174.26977231,3248.72735803,3086.11490476,3224.91517738,18902728234.8,3167.421131395
2021-08-26 23:59:59.999,3228.74732659,3249.65528103,3060.22869554,3100.32543567,17405668116.68,3154.9419882849998
2021-08-27 23:59:59.999,3096.40591463,3281.84057971,3064.48505688,3270.6008315,18489602003.97,3173.162818295
2021-08-28 23:59:59.999,3275.10446885,3284.84596028,3217.40356823,3244.40326129,13709633698.05,3251.1247642549997
2021-08-29 23:59:59.999,3246.7710669,3283.23553676,3158.84027917,3227.00277414,13296586731.39,3221.037907965
2021-08-30 23:59:59.999,3227.19274806,3346.58104487,3151.44468388,3224.37414829,19306924485.28,3249.012864375
2021-08-31 23:59:59.999,3227.75803268,3466.9922831,3195.21653527,3433.73278118,27280502987.45,3331.104409185
2021-09-01 23:59:59.999,3430.76234307,3836.86739388,3387.40856785,3834.82800549,30070890103.59,3612.137980865
2021-09-02 23:59:59.999,3825.02772431,3830.71136478,3726.75047373,3790.99008761,24387397329.73,3778.730919255
2021-09-03 23:59:59.999,3787.48653447,4022.46935966,3712.67824794,3940.61473675,26207765093.78,3867.5738038
2021-09-04 23:59:59.999,3937.91022551,3969.44873935,3837.93105389,3887.82849032,20806963328.18,3903.6898966199997
2021-09-05 23:59:59.999,3886.330957,3979.1865858,3838.48739897,3952.13349685,18371468576.21,3908.836992385
2021-09-06 23:59:59.999,3951.52081413,3968.42648344,3868.9944486,3928.3794378,18674691198.04,3918.7104660200002
2021-09-07 23:59:59.999,3926.52752333,3945.31409391,3062.22240633,3426.39431843,39131346397.29,3503.7682501199997
2021-09-08 23:59:59.999,3428.37807246,3559.12122566,3224.76478381,3497.3151233,31738430770.55,3391.943004735
2021-09-09 23:59:59.999,3452.54838118,3562.9925795,3400.51714987,3427.34018594,24118055830.66,3481.754864685
2021-09-10 23:59:59.999,3425.56499941,3512.5711705,3157.05900856,3211.50584011,22355974097.28,3334.81508953
2021-09-11 23:59:59.999,3209.03051899,3346.52633768,3208.96193258,3270.27812481,18627122934.15,3277.74413513
2021-09-12 23:59:59.999,3270.29179564,3462.46814326,3235.10944575,3410.13459276,16810411423.56,3348.7887945049997
2021-09-13 23:59:59.999,3407.47198321,3426.50230852,3121.514068268308,3285.511766263861,22721552948.27,3274.008188394154
2021-09-14 23:59:59.999,3286.3163644531082,3429.169636597516,3273.630978612371,3429.169636597516,19125420848.41,3351.4003076049435
2021-09-15 23:59:59.999,3431.2172263145185,3615.282616378894,3365.9130356287124,3615.282616378894,17548551803.79,3490.597826003803
2021-09-16 23:59:59.999,3613.0736241281156,3673.3108990604997,3489.8057446122684,3571.2949350055046,20093903064.17,3581.558321836384
2021-09-17 23:59:59.999,3569.5682095235215,3589.3051402310716,3356.4499688579,3398.538777821521,17722363229.19,3472.877554544486
2021-09-18 23:59:59.999,3397.4227385098966,3540.807599407482,3371.8924060174327,3432.018234624032,15995220233.35,3456.3500027124574
2021-09-19 23:59:59.999,3433.2879588414426,3448.322104802795,3286.17242531426,3329.447894898392,14257609743.18,3367.247265058528
2021-09-20 23:59:59.999,3329.670715229868,3343.325417477933,2940.839160476023,2958.993504728316,27371684581.43,3142.082288976978
2021-09-21 23:59:59.999,2977.3104428816773,3101.697582235956,2676.407414783959,2764.431130864969,30405062664.57,2889.0524985099573
2021-09-22 23:59:59.999,2763.209193081531,3089.0829435746923,2741.440558389288,3077.867980527073,23742102644.95,2915.26175098199
2021-09-23 23:59:59.999,3077.974358079742,3173.5446960640857,3038.0978842163986,3155.5237338611523,18516291046.56,3105.821290140242
2021-09-24 23:59:59.999,3154.5621212769893,3159.6439410349244,2747.3375899351367,2931.669216719692,25595422789.23,2953.4907654850304
2021-09-25 23:59:59.999,2930.8848345239894,2968.9945344837834,2818.970350660725,2925.565608690162,18932786753.9,2893.9824425722545
2021-09-26 23:59:59.999,2926.3431262516156,3114.857398109191,2744.582907028066,3062.2653558037177,21172766310.41,2929.7201525686287
2021-09-27 23:59:59.999,3065.837985073664,3163.665008042025,2932.6928245498243,2934.1387982985507,19164053680.85,3048.178916295925
2021-09-28 23:59:59.999,2928.9632928602737,2970.770486337218,2793.3605080171105,2807.2967397712478,16895079070.2,2882.065497177164
2021-09-29 23:59:59.999,2809.297584234583,2946.881283102158,2786.988236032204,2853.1433729158744,15763456157.67,2866.9347595671807
2021-09-30 23:59:59.999,2852.5588398648642,3046.5194210921704,2840.2894853221237,3001.679051738826,17661065099.26,2943.404453207147
2021-10-01 23:59:59.999,3001.129305823102,3329.8534866976775,2978.654415166932,3307.5160778952013,22307625572.73,3154.2539509323046
2021-10-02 23:59:59.999,3308.8704033521967,3464.8373802189926,3260.0275377680236,3391.694346949812,19202671703.53,3362.432458993508
2021-10-03 23:59:59.999,3390.767458943869,3484.605772058551,3348.120177537203,3418.3586596174073,15516566862.06,3416.3629747978766
2021-10-04 23:59:59.999,3418.776256222554,3434.7754471012204,3283.4487945170836,3380.089200379371,17747154100.82,3359.1121208091517
2021-10-05 23:59:59.999,3381.7844296091166,3541.4517053307673,3365.817722595069,3518.518517366793,16632591669.9,3453.634713962918
2021-10-06 23:59:59.999,3516.5702189817835,3622.551250236345,3354.4696453725,3580.562049118014,21855226591.2,3488.5104478044223
2021-10-07 23:59:59.999,3576.8145569333674,3650.013232195527,3479.9092268533363,3587.974768107968,19090322926.51,3564.9612295244315
2021-10-08 23:59:59.999,3587.8328404874937,3667.9575290710673,3547.8280148071913,3563.7592193153064,16222029488.2,3607.8927719391295
2021-10-09 23:59:59.999,3559.997868866768,3628.2372528923065,3544.640323409703,3575.7168601111002,12707036941.64,3586.4387881510047
2021-10-10 23:59:59.999,3575.0206237472453,3603.244922666122,3414.9710463400124,3425.8528528103116,16171746693.48,3509.107984503067
2021-10-11 23:59:59.999,3419.72690431627,3622.289517307744,3385.7616989573025,3545.354076250341,18579189587.53,3504.0256081325233
2021-10-12 23:59:59.999,3546.477836677041,3546.477836677041,3407.338087017819,3492.5732717932847,18109578442.54,3476.9079618474298
2021-10-13 23:59:59.999,3492.753542060577,3607.7416439863787,3417.6020901812117,3606.2015802321803,16211275588.61,3512.6718670837954
2021-10-14 23:59:59.999,3604.9589145278396,3819.2584774684865,3590.275200180588,3786.0140899272646,19443499909.33,3704.7668388245374
2021-10-15 23:59:59.999,3790.154402608073,3895.4662789755953,3735.3635087669613,3862.634765441386,20966841512.16,3815.4148938712783
2021-10-16 23:59:59.999,3865.6665676774523,3962.4531339241207,3805.8860236324,3830.382149137101,16578095629.45,3884.16957877826
2021-10-17 23:59:59.999,3829.858809861059,3914.898064916325,3660.723387232169,3847.104595476458,15908090346.33,3787.810726074247
2021-10-18 23:59:59.999,3847.730052178523,3888.2092830042793,3686.75038519043,3748.7601406390168,17386204157.67,3787.479834097355
2021-10-19 23:59:59.999,3747.1629046506246,3883.9286408991425,3736.780181799583,3877.6509745210305,15998757132.88,3810.3544113493626
2021-10-20 23:59:59.999,3877.731010929058,4167.472406975284,3833.2879903029316,4155.992210901629,20338319988.08,4000.3801986391077
2021-10-21 23:59:59.999,4161.713580745146,4366.088358959101,4032.4838876682284,4054.3226805850322,28220661819.63,4199.286123313665
2021-10-22 23:59:59.999,4055.6864706362094,4162.975429367041,3908.340272621302,3970.181904126345,19432937968.08,4035.657850994172
2021-10-23 23:59:59.999,3971.356462061914,4171.663531678276,3944.6317740569434,4171.663531678276,14781537792.34,4058.1476528676094
2021-10-24 23:59:59.999,4171.856105918791,4185.729250896637,3967.1204423083927,4087.903005026591,14978083637.99,4076.4248466025147
2021-10-25 23:59:59.999,4084.4256657301903,4236.667124287589,4072.0346013778867,4217.8769262219475,15995727039.79,4154.350862832738
2021-10-26 23:59:59.999,4217.33792555515,4289.131262173443,4106.823900359843,4131.102002775296,17157714562.43,4197.977581266643
2021-10-27 23:59:59.999,4132.1733503005125,4299.153044409603,3930.2572450471234,3930.2572450471234,26219530404.47,4114.705144728363
2021-10-28 23:59:59.999,3924.815524026298,4293.151100995379,3905.7061144461127,4287.318631928624,25958154574.72,4099.428607720746
2021-10-29 23:59:59.999,4288.686671292467,4455.735396938789,4271.707345688971,4414.7466822498345,22967641914.1,4363.72137131388
2021-10-30 23:59:59.999,4414.24344770431,4426.848659068776,4252.4939206411145,4325.650366005572,14615490625.6,4339.671289854945
2021-10-31 23:59:59.999,4322.744372641117,4394.449880374158,4179.016007213095,4288.074452472309,17498160237.85,4286.732943793626
2021-11-01 23:59:59.999,4288.217469657601,4377.322191448947,4160.966843056112,4324.626793776302,17985288261.13,4269.144517252529
2021-11-02 23:59:59.999,4322.5010563588185,4599.948410373378,4288.686750753931,4584.798668356236,20794448222.01,4444.317580563655
2021-11-03 23:59:59.999,4589.6846159427805,4664.910075576871,4462.976106779716,4607.193607027514,21220463154.66,4563.943091178294
2021-11-04 23:59:59.999,4604.678631583209,4606.516313250314,4426.62276349036,4537.324081282544,18415244464.32,4516.569538370337
2021-11-05 23:59:59.999,4537.423370497416,4570.8959514885,4447.487296046903,4486.243405210834,15086003585.9,4509.1916237677015
2021-11-06 23:59:59.999,4482.6479733818915,4530.996952895611,4334.973587056295,4521.581082805599,14429076699.57,4432.985269975953
2021-11-07 23:59:59.999,4523.982160670839,4640.922036607627,4510.984411221741,4620.5545029476225,13541376033.01,4575.953223914684
2021-11-08 23:59:59.999,4619.649549375261,4822.363241738584,4619.649549375261,4812.0876135348,19290896266.78,4721.006395556922
2021-11-09 23:59:59.999,4810.071532536293,4837.5895567437,4718.039256083091,4735.06875501077,20834172626.69,4777.814406413396
2021-11-10 23:59:59.999,4733.362959837321,4859.503072883481,4485.093443567235,4636.174213813707,22748160544.75,4672.298258225358
2021-11-11 23:59:59.999,4635.453797325178,4778.059224380555,4580.990086201127,4730.384038503774,17933201128.75,4679.524655290841
2021-11-12 23:59:59.999,4724.306610078126,4808.738602405032,4510.920605031075,4667.115437208397,18316060207.7,4659.8296037180535
2021-11-13 23:59:59.999,4666.7191451080525,4702.115087106511,4582.180610334746,4651.460545017984,14457436260.75,4642.147848720629
2021-11-14 23:59:59.999,4648.632579269663,4689.842945619325,4516.935772447578,4626.359125987281,12172962219.01,4603.389359033452
2021-11-15 23:59:59.999,4627.091016546189,4764.636300494176,4546.598989804744,4557.503790450761,16275851298.5,4655.617645149459
2021-11-16 23:59:59.999,4570.478025024083,4891.704697551414,4144.334998408824,4216.365232950796,27417502801.26,4518.019847980118
2021-11-17 23:59:59.999,4213.910749020914,4300.306878978557,4107.126075633907,4287.593935491242,22183461850.24,4203.716477306232
2021-11-18 23:59:59.999,4287.802300702721,4343.556958660463,3959.227789926392,4000.650865138054,21383250893.11,4151.392374293428
2021-11-19 23:59:59.999,3995.7296046679808,4311.714075430935,3982.9173670463138,4298.306619546578,20626269711.44,4147.315721238624
2021-11-20 23:59:59.999,4298.350553082865,4434.3882608016775,4209.242820091941,4409.930925059553,15448261276.7,4321.815540446809
2021-11-21 23:59:59.999,4412.195154606182,4422.491532658523,4255.455284510621,4269.733033786718,14094831413.1,4338.973408584572
2021-11-22 23:59:59.999,4266.509396048974,4302.023111890355,4033.5723000094645,4088.457816555594,19752218876.96,4167.79770594991
2021-11-23 23:59:59.999,4089.6804635940393,4385.483455002561,4069.766581349051,4340.763727469722,22133497058.61,4227.625018175806
2021-11-24 23:59:59.999,4340.035971606296,4376.875776492433,4176.183371559883,4239.981681945077,21838037127.85,4276.529574026158
2021-11-25 23:59:59.999,4271.394667909655,4550.517892603041,4249.774199667525,4274.743241181868,18705358317.77,4400.1460461352835
2021-11-26 23:59:59.999,4522.209032955843,4550.842251357139,3933.5064907621377,4030.909010759338,26281795488.05,4242.174371059638
2021-11-27 23:59:59.999,4042.999049272764,4187.683993942229,4033.5139415953026,4096.912087999504,16515693874.38,4110.598967768766
2021-11-28 23:59:59.999,4101.648806774799,4297.916510624612,3989.969987921651,4294.453696226046,15953126339.81,4143.943249273131
2021-11-29 23:59:59.999,4296.946820336571,4460.848801558938,4284.504734748743,4445.105007840686,19086475837.05,4372.67676815384
2021-11-30 23:59:59.999,4447.767829594377,4753.266163102229,4358.074277785007,4631.478795336078,28626354110.88,4555.670220443619
2021-12-01 23:59:59.999,4623.67944420151,4780.732483901688,4530.27258048268,4586.990131490521,27634826695.15,4655.502532192184
2021-12-02 23:59:59.999,4586.332927751418,4628.920100606054,4441.507606789256,4511.302487650801,21502671026.65,4535.2138536976545
2021-12-03 23:59:59.999,4514.355865987478,4647.289265974768,4100.145613658371,4220.7059283582,25879591527.67,4373.71743981657
2021-12-04 23:59:59.999,4227.761964504613,4242.725637722478,3525.49405370322,4119.587349955657,38478999182.25,3884.1098457128487
2021-12-05 23:59:59.999,4119.628800728166,4246.9234635356315,4040.2175239551666,4198.32287254029,25533062706.69,4143.570493745399
2021-12-06 23:59:59.999,4199.000213266438,4375.520665947015,3930.8065658357336,4358.737544663119,28229518512.78,4153.163615891374
2021-12-07 23:59:59.999,4358.587127600358,4428.589247981659,4264.323633003488,4315.061543208152,22366213353.92,4346.456440492573
2021-12-08 23:59:59.999,4311.674296472863,4453.112302138106,4234.53757527903,4439.357704032381,18704315119.27,4343.824938708568
2021-12-09 23:59:59.999,4433.025049219936,4482.314098365039,4078.8442034997506,4119.81579811935,22296131874.28,4280.579150932395
2021-12-10 23:59:59.999,4113.588536595352,4227.1116059098085,3897.7675035545035,3908.4961885008524,28014595631.08,4062.439554732156
2021-12-11 23:59:59.999,3909.6677753191725,4095.6485248214262,3846.054477279807,4084.4523285721334,19131502454.27,3970.8515010506167
2021-12-12 23:59:59.999,4084.81133172661,4173.608902806296,3993.0559999352636,4134.45333147928,14057603913.79,4083.33245137078
2021-12-13 23:59:59.999,4136.359742372724,4145.955311579591,3680.6091655165287,3784.226787869269,23999841385.64,3913.2822385480595
2021-12-14 23:59:59.999,3782.8228670094973,3866.633772140486,3700.104767007236,3745.4403998742964,23836759957.16,3783.369269573861
2021-12-15 23:59:59.999,3862.251412890073,4086.3728955737797,3664.719884694948,4018.388602869822,26411188833.15,3875.5463901343637
2021-12-16 23:59:59.999,4020.414921898121,4110.368589483268,3956.057021859181,3962.46963859269,19825531253.7,4033.2128056712245
2021-12-17 23:59:59.999,3959.0125133183947,3992.7924137441587,3711.424545965053,3879.4866765734732,23143541097.95,3852.108479854606
2021-12-18 23:59:59.999,3880.2914892857225,3993.829940677353,3774.6150167134174,3960.8600159608195,19530895888.65,3884.2224786953852
2021-12-19 23:59:59.999,3960.8723470865357,4018.65849635624,3894.398631961774,3922.5926443658986,16167785597.07,3956.528564159007
2021-12-20 23:59:59.999,3923.695750107671,3980.0985963709118,3759.4032003025836,3933.8445317309197,21589690674.53,3869.750898336748
2021-12-21 23:59:59.999,3938.463847661892,4058.8212844654313,3918.8380005931017,4020.26003953055,16388555197.52,3988.8296425292665
2021-12-22 23:59:59.999,4018.6959082412204,4073.7915105334787,3947.6901560877577,3982.0995306524196,13921756199.38,4010.740833310618
2021-12-23 23:59:59.999,3981.961587154014,4149.026681130235,3897.2344728111098,4108.015512459437,18007273742.24,4023.1305769706723
2021-12-24 23:59:59.999,4111.344979246337,4134.106319224636,4029.064564411322,4047.982888819954,12769090622.85,4081.585441817979
2021-12-25 23:59:59.999,4049.781946746478,4138.565133733637,4027.927018464568,4093.280911135583,10894785525.31,4083.2460760991025
2021-12-26 23:59:59.999,4094.151678350557,4105.024156544531,4013.0263043599616,4067.328096647009,11197244171.86,4059.0252304522464
