Date,Open,High,Low,Close,Volume,Mean
2022-05-27 23:59:59.999,63.80058017524525,63.928552396634196,61.287403197092935,61.563923685862044,646210455.33,62.607977796863565
2022-05-28 23:59:59.999,62.65355972448526,63.848850808921675,61.557879650801986,63.065581071957126,418477559.52,62.70336522986183
2022-05-29 23:59:59.999,63.06359551391342,64.26546941187334,62.10664390755414,63.7466280739785,418602792.91,63.18605665971374
2022-05-30 23:59:59.999,63.745798618005196,69.29692794720901,63.41407395482577,69.12091728348713,587913789.77,66.35550095101739
2022-05-31 23:59:59.999,69.11026658663762,69.56274858014861,67.18134436384848,68.41138592481678,532691934.51,68.37204647199854
2022-06-01 23:59:59.999,68.41702187749365,70.07642715370035,62.54636794299071,62.96781982848102,754343388.36,66.31139754834552
2022-06-02 23:59:59.999,62.96444237634769,64.61001227965932,62.39432416426781,64.45135190610358,497215110.47,63.50216822196356
2022-06-03 23:59:59.999,64.45580271028474,64.76272183994259,61.78827788974322,62.65926365790863,445994254.95,63.2754998648429
2022-06-04 23:59:59.999,62.65883449288183,64.20510670002379,61.72530736177989,63.74738355578584,365451393.73,62.96520703090184
2022-06-05 23:59:59.999,63.74975556494986,63.78080705677154,62.06110711893923,63.20787492899585,358399956.71,62.920957087855385
2022-06-06 23:59:59.999,63.214748158217745,66.29420004044601,63.08821379810993,64.41727192071409,500130107.69,64.69120691927797
2022-06-07 23:59:59.999,64.41806585357297,65.32668569667932,60.55919371147674,63.905510818263664,578504158.18,62.94293970407803
2022-06-08 23:59:59.999,63.8984093510421,64.25390807751273,61.546675205689304,61.546675205689304,590606980.86,62.900291641601015
2022-06-09 23:59:59.999,61.543855112035665,62.2881674347613,59.836326433491195,60.21597368234933,461393197.6,61.06224693412625
2022-06-10 23:59:59.999,60.213543517410116,60.213543517410116,56.47998456930552,56.65841529025877,631581517.63,58.34676404335782
2022-06-11 23:59:59.999,56.6656215072695,57.678855495983136,52.231976928055644,52.29166098419453,735247032.92,54.95541621201939
2022-06-12 23:59:59.999,52.30757431828002,52.5909006808026,48.13050961956587,48.22890261664552,674269220.56,50.36070515018423
2022-06-13 23:59:59.999,48.21331763268822,48.21331763268822,41.62967663429195,43.300301454914724,1135771941.02,44.92149713349008
2022-06-14 23:59:59.999,43.314002195634856,46.132014933721756,40.680404178470184,46.132014933721756,1038406217.86,43.40620955609597
2022-06-15 23:59:59.999,46.133480999565386,50.64122082529054,41.90166928742456,50.491769660338036,1082980139.95,46.27144505635755
2022-06-16 23:59:59.999,50.515754421713,50.88089175758368,44.331331245033816,44.69971906129423,754689122.69,47.606111501308746
2022-06-17 23:59:59.999,44.706155809403114,48.25876080263944,44.57722547445641,47.68491482339814,624241752.59,46.41799313854793
2022-06-18 23:59:59.999,47.68170220982707,48.20722486555979,41.93596111482782,47.24725583390856,878504763.28,45.07159299019381
2022-06-19 23:59:59.999,47.23798758042039,55.684327093612275,45.201399717939964,54.32316661416299,1408560758.17,50.44286340577612
2022-06-20 23:59:59.999,54.32199173460218,54.372266174795044,51.61100199847172,52.905592372597454,867331544.96,52.99163408663338
2022-06-21 23:59:59.999,52.89878287498386,55.451858058570025,52.1423939493973,53.507677518981225,683095131.36,53.797126003983664
2022-06-22 23:59:59.999,53.520716525116015,53.573267126833805,50.775016426138464,52.1053931166426,571710881.9,52.17414177648614
2022-06-23 23:59:59.999,52.10919513257979,56.43814429921308,52.046003652569844,55.76283187968504,675234042.33,54.24207397589146
2022-06-24 23:59:59.999,55.761625419340355,56.961768408104724,54.88259246499102,55.992282597439605,589158084.59,55.922180436547876
2022-06-25 23:59:59.999,55.99024278102765,59.527120057782,55.08154086526263,58.96992755479572,560628121.31,57.30433046152231
2022-06-26 23:59:59.999,58.95540785323159,60.30081766022816,56.87559447521954,56.876145095516435,486759814.58,58.58820606772385
2022-06-27 23:59:59.999,56.862956029794894,58.514682989740166,55.24985481919949,55.92555749764747,456437012.17,56.882268904469825
2022-06-28 23:59:59.999,55.91389167233012,56.72005173222611,52.75228716176673,52.81160969279074,519374670.19,54.73616944699642
2022-06-29 23:59:59.999,52.80720237009923,54.23308183621853,51.790498433175436,53.42253798007557,557459008.78,53.01179013469698
2022-06-30 23:59:59.999,53.44741204296737,53.736391962300885,50.405018784347426,53.6484275703571,632075267.71,52.07070537332416
2022-07-01 23:59:59.999,53.69903088288022,55.61848900669657,50.38762377400325,51.115241018599406,628538817.52,53.00305639034991
2022-07-02 23:59:59.999,51.13259444896031,51.41740245909181,49.99398302046594,50.48544743067132,448609019.39,50.705692739778875
2022-07-03 23:59:59.999,50.48486637311594,51.49825283197675,49.34320763923803,50.97217531233954,402299367.19,50.420730235607394
2022-07-04 23:59:59.999,50.971881772001694,52.28271140935698,49.877627149279476,52.24381848350659,425036719.63,51.08016927931823
2022-07-05 23:59:59.999,52.23873923389113,52.33161469798675,48.23786124103909,49.83059507852845,559357112.87,50.28473796951292
2022-07-06 23:59:59.999,49.83580353322058,50.59231742730946,49.254361954308514,50.36108796925462,429814449.32,49.92333969080899
2022-07-07 23:59:59.999,50.36018972085579,52.406733207092074,49.85165940752748,52.142893172264436,478192342.32,51.129196307309776
2022-07-08 23:59:59.999,52.14044746424059,53.7478983824672,50.95570391905254,51.56495359795702,565652402.26,52.35180115075987
2022-07-09 23:59:59.999,51.55635642511024,54.494420350702825,51.47823279566688,54.16061581983617,444782358.89,52.986326573184854
2022-07-10 23:59:59.999,54.159841286211176,54.881255147768755,51.161806396841506,52.16814115547579,616041878.74,53.02153077230513
2022-07-11 23:59:59.999,52.165336403704345,52.165336403704345,48.627057445965676,48.774590533213335,393277099.5,50.39619692483501
2022-07-12 23:59:59.999,48.77489096772262,49.129192326504736,47.53236153999371,47.542387008348676,368912014.03,48.330776933249226
2022-07-13 23:59:59.999,47.54443919012076,49.56312548902417,46.6629962578035,49.56312548902417,447352506.34,48.113060873413836
2022-07-14 23:59:59.999,49.55903740508603,51.50418907476814,48.13614113861805,51.218808444681635,420169921.14,49.820165106693096
2022-07-15 23:59:59.999,51.22144500870841,52.44595941517748,50.81461201785697,51.79806504897266,442039140.59,51.63028571651722
2022-07-16 23:59:59.999,51.79474389311967,55.25542803600242,51.19859190392023,55.12516427149965,426040229.16,53.22700996996133
2022-07-17 23:59:59.999,55.12351830807288,56.834451505129024,54.72036623069152,55.72135328631772,579886019.01,55.77740886791027
2022-07-18 23:59:59.999,55.72326668802828,59.00438636151686,55.52822126987431,58.62628943456968,604964726.01,57.26630381569558
2022-07-19 23:59:59.999,58.611267569094124,59.19778115478205,56.112798550467815,57.984200686883376,579491163.14,57.65528985262493
2022-07-20 23:59:59.999,57.98867635239821,61.464279085425254,56.781219753254824,57.23776614444006,662964095.17,59.12274941934004
2022-07-21 23:59:59.999,57.24059806361539,58.519568841771395,55.46117777331553,58.09982262084736,464802265.47,56.990373307543464
